994106500000895
PRD0902907;0,05
PRD0904945;0,05
PRD0902019;0,05
PRD0902129;0,05
PRD0900027;0,05
PRD0900676;0,05
PRD0902897;0,05
PRD0904469;0,05
PRD0900899;0,05
PRD0903529;0,05
PRD0902408;0,05
PRD0904340;0,05
PRD0901265;0,05
PRD0901584;0,05
PRD0900463;0,05
PRD0902365;0,05
994106500004838
PRD0901070;0,1
PRD0904371;0,1
PRD0901983;0,1
PRD0902679;0,1
PRD0901699;0,1
PRD0903612;0,1
PRD0904817;0,1
PRD0901316;0,1
PRD0904418;0,1
PRD0903571;0,1
994106500004863
PRD0900907;0,5
PRD0903487;0,5
994106500004877
PRD0903184;0,125
PRD0904183;0,125
PRD0900838;0,125
PRD0902347;0,125
PRD0900493;0,125
PRD0901152;0,125
PRD0900265;0,125
PRD0901255;0,125
994106500004882
PRD0900121;1,0
994106500004964
PRD0900202;0,25
PRD0903776;0,25
PRD0903253;0,25
PRD0903588;0,25
994106500004982
PRD0902671;0,5
PRD0902453;0,5
994106500005148
PRD0902292;0,03225806451612903
PRD0904250;0,03225806451612903
PRD0904273;0,03225806451612903
PRD0902170;0,03225806451612903
PRD0900649;0,03225806451612903
PRD0902887;0,03225806451612903
PRD0902129;0,03225806451612903
PRD0904029;0,03225806451612903
PRD0900324;0,03225806451612903
PRD0902507;0,03225806451612903
PRD0903835;0,03225806451612903
PRD0900109;0,03225806451612903
PRD0900009;0,03225806451612903
PRD0900380;0,03225806451612903
PRD0902140;0,03225806451612903
PRD0903136;0,03225806451612903
PRD0900200;0,03225806451612903
PRD0904140;0,03225806451612903
PRD0904976;0,03225806451612903
PRD0900830;0,03225806451612903
PRD0901901;0,03225806451612903
PRD0902472;0,03225806451612903
PRD0904332;0,03225806451612903
PRD0902352;0,03225806451612903
PRD0903460;0,03225806451612903
PRD0900052;0,03225806451612903
PRD0903620;0,03225806451612903
PRD0900395;0,03225806451612903
PRD0901088;0,03225806451612903
PRD0901561;0,03225806451612903
PRD0900398;0,03225806451612903
994106500005505
PRD0904162;0,5
PRD0902277;0,5
994106500005575
PRD0900247;0,16666666666666666
PRD0904832;0,16666666666666666
PRD0902913;0,16666666666666666
PRD0904916;0,16666666666666666
PRD0903429;0,16666666666666666
PRD0903620;0,16666666666666666
994106500006099
PRD0900382;1,0
994106500006250
PRD0902200;0,3333333333333333
PRD0900493;0,3333333333333333
PRD0904374;0,3333333333333333
994106500006540
PRD0903667;0,5
PRD0900734;0,5
994106500006576
PRD0900465;1,0
994106500006724
PRD0901060;0,25
PRD0900121;0,25
PRD0901426;0,25
PRD0903846;0,25
994106500006895
PRD0901916;0,06666666666666667
PRD0900201;0,06666666666666667
PRD0904806;0,06666666666666667
PRD0901672;0,06666666666666667
PRD0903052;0,06666666666666667
PRD0903074;0,06666666666666667
PRD0901500;0,06666666666666667
PRD0900454;0,06666666666666667
PRD0903526;0,06666666666666667
PRD0903265;0,06666666666666667
PRD0900173;0,06666666666666667
PRD0904038;0,06666666666666667
PRD0902257;0,06666666666666667
PRD0902653;0,06666666666666667
PRD0904652;0,06666666666666667
994106500006952
PRD0903140;0,1
PRD0904152;0,1
PRD0903939;0,1
PRD0904469;0,1
PRD0901017;0,1
PRD0903078;0,1
PRD0900242;0,1
PRD0902167;0,1
PRD0901028;0,1
PRD0901407;0,1
994106500007056
PRD0903991;0,125
PRD0900121;0,125
PRD0903399;0,125
PRD0900045;0,125
PRD0901627;0,125
PRD0903846;0,125
PRD0900171;0,125
PRD0902671;0,125
994106500007100
PRD0904958;0,3333333333333333
PRD0903100;0,3333333333333333
PRD0904358;0,3333333333333333
994106500007211
PRD0903042;1,0
994106500007260
PRD0901060;0,14285714285714285
PRD0903439;0,14285714285714285
PRD0904340;0,14285714285714285
PRD0903271;0,14285714285714285
PRD0903846;0,14285714285714285
PRD0904495;0,14285714285714285
PRD0904334;0,14285714285714285
994106500007401
PRD0902969;0,5
PRD0900097;0,5
994106500007544
PRD0901577;0,3333333333333333
PRD0903052;0,3333333333333333
PRD0904599;0,3333333333333333
994106500007672
PRD0901577;0,5
PRD0903130;0,5
994106500007938
PRD0900168;0,05
PRD0901933;0,05
PRD0901450;0,05
PRD0903395;0,05
PRD0902642;0,05
PRD0901134;0,05
PRD0901094;0,05
PRD0900312;0,05
PRD0904933;0,05
PRD0901348;0,05
PRD0900830;0,05
PRD0902116;0,05
PRD0901627;0,05
PRD0904815;0,05
PRD0900270;0,05
PRD0903301;0,05
PRD0902598;0,05
PRD0904358;0,05
PRD0901187;0,05
PRD0900254;0,05
994106500008097
PRD0903161;0,04
PRD0903184;0,04
PRD0903877;0,04
PRD0900786;0,04
PRD0904364;0,04
PRD0901150;0,04
PRD0902484;0,04
PRD0903452;0,04
PRD0904120;0,04
PRD0902020;0,04
PRD0901672;0,04
PRD0901850;0,04
PRD0903194;0,04
PRD0903052;0,04
PRD0903050;0,04
PRD0900918;0,04
PRD0902898;0,04
PRD0903900;0,04
PRD0900676;0,04
PRD0901589;0,04
PRD0900218;0,04
PRD0903627;0,04
PRD0902297;0,04
PRD0904775;0,04
PRD0900175;0,04
994106500008133
PRD0904490;0,05263157894736842
PRD0901617;0,05263157894736842
PRD0901279;0,05263157894736842
PRD0902767;0,05263157894736842
PRD0901458;0,05263157894736842
PRD0903556;0,05263157894736842
PRD0904426;0,05263157894736842
PRD0904506;0,05263157894736842
PRD0904000;0,05263157894736842
PRD0900066;0,05263157894736842
PRD0900583;0,05263157894736842
PRD0901672;0,05263157894736842
PRD0904522;0,05263157894736842
PRD0904103;0,05263157894736842
PRD0903190;0,05263157894736842
PRD0901983;0,05263157894736842
PRD0903644;0,05263157894736842
PRD0900557;0,05263157894736842
PRD0903143;0,05263157894736842
994106500008205
PRD0901359;0,09090909090909091
PRD0900143;0,09090909090909091
PRD0903233;0,09090909090909091
PRD0904345;0,09090909090909091
PRD0901522;0,09090909090909091
PRD0900311;0,09090909090909091
PRD0900830;0,09090909090909091
PRD0901886;0,09090909090909091
PRD0903408;0,09090909090909091
PRD0902198;0,09090909090909091
PRD0902254;0,09090909090909091
994106500008750
PRD0900736;1,0
994106500008822
PRD0904294;0,5
PRD0901265;0,5
994106500009039
PRD0903514;1,0
994106500009284
PRD0902700;0,1111111111111111
PRD0902561;0,1111111111111111
PRD0900065;0,1111111111111111
PRD0903632;0,1111111111111111
PRD0900780;0,1111111111111111
PRD0900415;0,1111111111111111
PRD0904817;0,1111111111111111
PRD0901505;0,1111111111111111
PRD0901140;0,1111111111111111
994106500009306
PRD0904743;0,3333333333333333
PRD0902734;0,3333333333333333
PRD0902472;0,3333333333333333
994106500009315
PRD0904988;1,0
994106500009548
PRD0902929;0,06666666666666667
PRD0903619;0,06666666666666667
PRD0902962;0,06666666666666667
PRD0904249;0,06666666666666667
PRD0904887;0,06666666666666667
PRD0900066;0,06666666666666667
PRD0903751;0,06666666666666667
PRD0903993;0,06666666666666667
PRD0904202;0,06666666666666667
PRD0903590;0,06666666666666667
PRD0903052;0,06666666666666667
PRD0900691;0,06666666666666667
PRD0901265;0,06666666666666667
PRD0904358;0,06666666666666667
PRD0900254;0,06666666666666667
994106500009578
PRD0900228;0,5
PRD0901226;0,5
994106500009682
PRD0902948;0,045454545454545456
PRD0900926;0,045454545454545456
PRD0902007;0,045454545454545456
PRD0903677;0,045454545454545456
PRD0900500;0,045454545454545456
PRD0904805;0,045454545454545456
PRD0904847;0,045454545454545456
PRD0904286;0,045454545454545456
PRD0902243;0,045454545454545456
PRD0903993;0,045454545454545456
PRD0900221;0,045454545454545456
PRD0903668;0,045454545454545456
PRD0901821;0,045454545454545456
PRD0900951;0,045454545454545456
PRD0901688;0,045454545454545456
PRD0904854;0,045454545454545456
PRD0900171;0,045454545454545456
PRD0904275;0,045454545454545456
PRD0902015;0,045454545454545456
PRD0904698;0,045454545454545456
PRD0904576;0,045454545454545456
PRD0904774;0,045454545454545456
994106500010449
PRD0900290;0,05555555555555555
PRD0900847;0,05555555555555555
PRD0903538;0,05555555555555555
PRD0903373;0,05555555555555555
PRD0904886;0,05555555555555555
PRD0900461;0,05555555555555555
PRD0904786;0,05555555555555555
PRD0902266;0,05555555555555555
PRD0901225;0,05555555555555555
PRD0900212;0,05555555555555555
PRD0902734;0,05555555555555555
PRD0903325;0,05555555555555555
PRD0904613;0,05555555555555555
PRD0900359;0,05555555555555555
PRD0903868;0,05555555555555555
PRD0904157;0,05555555555555555
PRD0900155;0,05555555555555555
PRD0901024;0,05555555555555555
994106500010690
PRD0901495;0,5
PRD0900771;0,5
994106500010824
PRD0901711;0,07692307692307693
PRD0901699;0,07692307692307693
PRD0903475;0,07692307692307693
PRD0904488;0,07692307692307693
PRD0903052;0,07692307692307693
PRD0901906;0,07692307692307693
PRD0902876;0,07692307692307693
PRD0900159;0,07692307692307693
PRD0903705;0,07692307692307693
PRD0904418;0,07692307692307693
PRD0900438;0,07692307692307693
PRD0902015;0,07692307692307693
PRD0904531;0,07692307692307693
994106500010927
PRD0900925;0,037037037037037035
PRD0902929;0,037037037037037035
PRD0900926;0,037037037037037035
PRD0904723;0,037037037037037035
PRD0904409;0,037037037037037035
PRD0902944;0,037037037037037035
PRD0901294;0,037037037037037035
PRD0903395;0,037037037037037035
PRD0904044;0,037037037037037035
PRD0904681;0,037037037037037035
PRD0902262;0,037037037037037035
PRD0902982;0,037037037037037035
PRD0904005;0,037037037037037035
PRD0903377;0,037037037037037035
PRD0902915;0,037037037037037035
PRD0903828;0,037037037037037035
PRD0901544;0,037037037037037035
PRD0903746;0,037037037037037035
PRD0900234;0,037037037037037035
PRD0901468;0,037037037037037035
PRD0904794;0,037037037037037035
PRD0903441;0,037037037037037035
PRD0901265;0,037037037037037035
PRD0904379;0,037037037037037035
PRD0901165;0,037037037037037035
PRD0901740;0,037037037037037035
PRD0900254;0,037037037037037035
994106500010943
PRD0900843;0,5
PRD0900734;0,5
994106500011309
PRD0902443;0,5
PRD0901872;0,5
994106500011983
PRD0901353;1,0
994106500012358
PRD0904191;0,08333333333333333
PRD0904192;0,08333333333333333
PRD0902008;0,08333333333333333
PRD0901798;0,08333333333333333
PRD0901672;0,08333333333333333
PRD0901969;0,08333333333333333
PRD0902959;0,08333333333333333
PRD0902359;0,08333333333333333
PRD0900633;0,08333333333333333
PRD0903447;0,08333333333333333
PRD0900878;0,08333333333333333
PRD0901365;0,08333333333333333
994106500012429
PRD0903115;1,0
994106500012457
PRD0900008;0,5
PRD0904357;0,5
994106500012502
PRD0904661;0,5
PRD0903523;0,5
994106500012659
PRD0902923;0,5
PRD0904358;0,5
994106500012834
PRD0903877;0,3333333333333333
PRD0902265;0,3333333333333333
PRD0903869;0,3333333333333333
994106500012933
PRD0900613;1,0
994106500013020
PRD0901887;0,5
PRD0903362;0,5
994106500013319
PRD0900440;0,09090909090909091
PRD0903052;0,09090909090909091
PRD0903050;0,09090909090909091
PRD0900356;0,09090909090909091
PRD0904636;0,09090909090909091
PRD0903900;0,09090909090909091
PRD0901944;0,09090909090909091
PRD0900372;0,09090909090909091
PRD0900076;0,09090909090909091
PRD0902375;0,09090909090909091
PRD0902013;0,09090909090909091
994106500013803
PRD0904090;1,0
994106500014313
PRD0903114;1,0
994106500014474
PRD0904945;1,0
994106500015010
PRD0903678;0,14285714285714285
PRD0901878;0,14285714285714285
PRD0902627;0,14285714285714285
PRD0901230;0,14285714285714285
PRD0904103;0,14285714285714285
PRD0904339;0,14285714285714285
PRD0903408;0,14285714285714285
994106500015181
PRD0900493;1,0
994106500015388
PRD0903052;0,5
PRD0901562;0,5
994106500015440
PRD0902092;0,06666666666666667
PRD0900528;0,06666666666666667
PRD0901136;0,06666666666666667
PRD0903617;0,06666666666666667
PRD0902724;0,06666666666666667
PRD0902189;0,06666666666666667
PRD0903135;0,06666666666666667
PRD0901026;0,06666666666666667
PRD0904579;0,06666666666666667
PRD0900911;0,06666666666666667
PRD0904133;0,06666666666666667
PRD0900275;0,06666666666666667
PRD0900891;0,06666666666666667
PRD0902675;0,06666666666666667
PRD0901101;0,06666666666666667
994106500015447
PRD0904246;0,5
PRD0903569;0,5
994106500015590
PRD0902407;0,5
PRD0900755;0,5
994106500015892
PRD0903678;0,2
PRD0902449;0,2
PRD0904813;0,2
PRD0902198;0,2
PRD0904358;0,2
994106500015945
PRD0903678;0,3333333333333333
PRD0904738;0,3333333333333333
PRD0900173;0,3333333333333333
994106500016059
PRD0901253;0,5
PRD0903096;0,5
994106500016641
PRD0903618;0,14285714285714285
PRD0903615;0,14285714285714285
PRD0903845;0,14285714285714285
PRD0904614;0,14285714285714285
PRD0901547;0,14285714285714285
PRD0900493;0,14285714285714285
PRD0902431;0,14285714285714285
994106500016819
PRD0902392;0,1
PRD0900249;0,1
PRD0902542;0,1
PRD0903497;0,1
PRD0901301;0,1
PRD0901821;0,1
PRD0904976;0,1
PRD0901348;0,1
PRD0904898;0,1
PRD0903685;0,1
994106500016988
PRD0901338;1,0
994106500017075
PRD0902929;0,058823529411764705
PRD0902700;0,058823529411764705
PRD0901535;0,058823529411764705
PRD0904304;0,058823529411764705
PRD0903557;0,058823529411764705
PRD0900844;0,058823529411764705
PRD0900923;0,058823529411764705
PRD0900121;0,058823529411764705
PRD0903052;0,058823529411764705
PRD0903171;0,058823529411764705
PRD0901705;0,058823529411764705
PRD0900938;0,058823529411764705
PRD0900435;0,058823529411764705
PRD0904976;0,058823529411764705
PRD0904055;0,058823529411764705
PRD0901067;0,058823529411764705
PRD0901123;0,058823529411764705
994106500017275
PRD0903437;0,125
PRD0902746;0,125
PRD0900121;0,125
PRD0900633;0,125
PRD0902699;0,125
PRD0900174;0,125
PRD0903984;0,125
PRD0904157;0,125
994106500017508
PRD0902423;0,5
PRD0900531;0,5
994106500017604
PRD0901652;0,14285714285714285
PRD0903497;0,14285714285714285
PRD0903052;0,14285714285714285
PRD0903941;0,14285714285714285
PRD0901009;0,14285714285714285
PRD0900173;0,14285714285714285
PRD0901066;0,14285714285714285
994106500017734
PRD0904636;0,5
PRD0904358;0,5
994106500017908
PRD0900983;0,25
PRD0901359;0,25
PRD0904025;0,25
PRD0902671;0,25
994106500018032
PRD0904281;0,5
PRD0903788;0,5
994106500018127
PRD0900508;0,1111111111111111
PRD0901017;0,1111111111111111
PRD0902087;0,1111111111111111
PRD0904684;0,1111111111111111
PRD0903806;0,1111111111111111
PRD0900917;0,1111111111111111
PRD0902558;0,1111111111111111
PRD0902655;0,1111111111111111
PRD0904454;0,1111111111111111
994106500018169
PRD0901329;1,0
994106500018285
PRD0902609;0,07142857142857142
PRD0902029;0,07142857142857142
PRD0903438;0,07142857142857142
PRD0904569;0,07142857142857142
PRD0904761;0,07142857142857142
PRD0903298;0,07142857142857142
PRD0902840;0,07142857142857142
PRD0900167;0,07142857142857142
PRD0902265;0,07142857142857142
PRD0903074;0,07142857142857142
PRD0900830;0,07142857142857142
PRD0901548;0,07142857142857142
PRD0904574;0,07142857142857142
PRD0904358;0,07142857142857142
994106500018395
PRD0901319;0,5
PRD0902287;0,5
994106500018433
PRD0901837;0,25
PRD0903750;0,25
PRD0903270;0,25
PRD0901987;0,25
994106500018457
PRD0904241;0,3333333333333333
PRD0903114;0,3333333333333333
PRD0901093;0,3333333333333333
994106500018892
PRD0903776;0,3333333333333333
PRD0903567;0,3333333333333333
PRD0901424;0,3333333333333333
994106500019435
PRD0900741;0,1111111111111111
PRD0900225;0,1111111111111111
PRD0900121;0,1111111111111111
PRD0903052;0,1111111111111111
PRD0900139;0,1111111111111111
PRD0901265;0,1111111111111111
PRD0901242;0,1111111111111111
PRD0900175;0,1111111111111111
PRD0903520;0,1111111111111111
994106500019523
PRD0900346;0,16666666666666666
PRD0901153;0,16666666666666666
PRD0900121;0,16666666666666666
PRD0903074;0,16666666666666666
PRD0901228;0,16666666666666666
PRD0901407;0,16666666666666666
994106500019564
PRD0903834;0,25
PRD0904723;0,25
PRD0900986;0,25
PRD0902618;0,25
994106500019770
PRD0900749;0,3333333333333333
PRD0901872;0,3333333333333333
PRD0901201;0,3333333333333333
994106500019790
PRD0904920;0,25
PRD0904363;0,25
PRD0902882;0,25
PRD0904319;0,25
994106500019802
PRD0901510;0,25
PRD0901871;0,25
PRD0902882;0,25
PRD0900239;0,25
994106500019908
PRD0902645;0,2
PRD0902449;0,2
PRD0902819;0,2
PRD0902016;0,2
PRD0902555;0,2
994106500020023
PRD0900648;0,2
PRD0900121;0,2
PRD0903136;0,2
PRD0901926;0,2
PRD0900653;0,2
994106500020053
PRD0901075;1,0
994106500020157
PRD0903816;0,3333333333333333
PRD0903577;0,3333333333333333
PRD0901586;0,3333333333333333
994106500020330
PRD0904492;0,03225806451612903
PRD0902908;0,03225806451612903
PRD0901499;0,03225806451612903
PRD0902666;0,03225806451612903
PRD0900569;0,03225806451612903
PRD0902969;0,03225806451612903
PRD0902944;0,03225806451612903
PRD0904001;0,03225806451612903
PRD0901353;0,03225806451612903
PRD0901278;0,03225806451612903
PRD0903497;0,03225806451612903
PRD0901157;0,03225806451612903
PRD0903052;0,03225806451612903
PRD0902060;0,03225806451612903
PRD0903228;0,03225806451612903
PRD0900432;0,03225806451612903
PRD0900531;0,03225806451612903
PRD0902536;0,03225806451612903
PRD0901766;0,03225806451612903
PRD0902214;0,03225806451612903
PRD0900159;0,03225806451612903
PRD0900830;0,03225806451612903
PRD0902699;0,03225806451612903
PRD0900097;0,03225806451612903
PRD0900173;0,03225806451612903
PRD0900670;0,03225806451612903
PRD0903269;0,03225806451612903
PRD0903786;0,03225806451612903
PRD0901585;0,03225806451612903
PRD0903564;0,03225806451612903
PRD0903245;0,03225806451612903
994106500020386
PRD0900884;0,2
PRD0902889;0,2
PRD0903298;0,2
PRD0900852;0,2
PRD0904557;0,2
994106500020573
PRD0901776;0,3333333333333333
PRD0903678;0,3333333333333333
PRD0904358;0,3333333333333333
994106500020594
PRD0902868;0,25
PRD0901985;0,25
PRD0903469;0,25
PRD0903788;0,25
994106500021146
PRD0901891;0,25
PRD0902222;0,25
PRD0901929;0,25
PRD0902477;0,25
994106500021178
PRD0900008;0,25
PRD0902268;0,25
PRD0902345;0,25
PRD0904974;0,25
994106500021302
PRD0902700;0,14285714285714285
PRD0904860;0,14285714285714285
PRD0902883;0,14285714285714285
PRD0903690;0,14285714285714285
PRD0903469;0,14285714285714285
PRD0903827;0,14285714285714285
PRD0900173;0,14285714285714285
994106500021890
PRD0903353;0,2
PRD0904044;0,2
PRD0901620;0,2
PRD0900875;0,2
PRD0900934;0,2
994106500021962
PRD0900202;0,3333333333333333
PRD0903677;0,3333333333333333
PRD0904358;0,3333333333333333
994106500022036
PRD0902808;0,1111111111111111
PRD0900686;0,1111111111111111
PRD0902149;0,1111111111111111
PRD0903639;0,1111111111111111
PRD0902462;0,1111111111111111
PRD0901031;0,1111111111111111
PRD0904736;0,1111111111111111
PRD0901303;0,1111111111111111
PRD0902110;0,1111111111111111
994106500022063
PRD0900684;0,125
PRD0903052;0,125
PRD0904918;0,125
PRD0900679;0,125
PRD0901505;0,125
PRD0901383;0,125
PRD0901042;0,125
PRD0901860;0,125
994106500022139
PRD0903081;0,06666666666666667
PRD0902801;0,06666666666666667
PRD0904441;0,06666666666666667
PRD0903052;0,06666666666666667
PRD0903250;0,06666666666666667
PRD0904933;0,06666666666666667
PRD0900159;0,06666666666666667
PRD0902930;0,06666666666666667
PRD0901229;0,06666666666666667
PRD0900537;0,06666666666666667
PRD0904099;0,06666666666666667
PRD0904951;0,06666666666666667
PRD0902576;0,06666666666666667
PRD0901486;0,06666666666666667
PRD0901145;0,06666666666666667
994106500022261
PRD0901937;0,06666666666666667
PRD0902984;0,06666666666666667
PRD0900008;0,06666666666666667
PRD0902606;0,06666666666666667
PRD0903130;0,06666666666666667
PRD0903052;0,06666666666666667
PRD0901821;0,06666666666666667
PRD0900456;0,06666666666666667
PRD0901900;0,06666666666666667
PRD0901867;0,06666666666666667
PRD0901008;0,06666666666666667
PRD0902890;0,06666666666666667
PRD0901265;0,06666666666666667
PRD0904533;0,06666666666666667
PRD0902430;0,06666666666666667
994106500022422
PRD0903812;0,1111111111111111
PRD0902129;0,1111111111111111
PRD0900962;0,1111111111111111
PRD0904241;0,1111111111111111
PRD0901078;0,1111111111111111
PRD0903074;0,1111111111111111
PRD0900676;0,1111111111111111
PRD0903788;0,1111111111111111
PRD0904652;0,1111111111111111
994106500022436
PRD0903028;1,0
994106500022839
PRD0902687;0,25
PRD0902898;0,25
PRD0900614;0,25
PRD0902257;0,25
994106500022902
PRD0904250;0,07142857142857142
PRD0900228;0,07142857142857142
PRD0902724;0,07142857142857142
PRD0902242;0,07142857142857142
PRD0902660;0,07142857142857142
PRD0903632;0,07142857142857142
PRD0901014;0,07142857142857142
PRD0903057;0,07142857142857142
PRD0901871;0,07142857142857142
PRD0903052;0,07142857142857142
PRD0900759;0,07142857142857142
PRD0902394;0,07142857142857142
PRD0900294;0,07142857142857142
PRD0901881;0,07142857142857142
994106500023333
PRD0901937;0,07142857142857142
PRD0903917;0,07142857142857142
PRD0902700;0,07142857142857142
PRD0904703;0,07142857142857142
PRD0901878;0,07142857142857142
PRD0901998;0,07142857142857142
PRD0902606;0,07142857142857142
PRD0902163;0,07142857142857142
PRD0900121;0,07142857142857142
PRD0904537;0,07142857142857142
PRD0902613;0,07142857142857142
PRD0902472;0,07142857142857142
PRD0902499;0,07142857142857142
PRD0904555;0,07142857142857142
994106500023570
PRD0901831;0,2
PRD0904606;0,2
PRD0903078;0,2
PRD0902692;0,2
PRD0903522;0,2
994106500024164
PRD0903939;0,25
PRD0902882;0,25
PRD0902899;0,25
PRD0901188;0,25
994106500024294
PRD0901180;1,0
994106500024744
PRD0902801;1,0
994106500024858
PRD0904096;0,125
PRD0903934;0,125
PRD0902207;0,125
PRD0902216;0,125
PRD0901863;0,125
PRD0904711;0,125
PRD0901141;0,125
PRD0904830;0,125
994106500025168
PRD0904441;0,5
PRD0901353;0,5
994106500025191
PRD0903615;1,0
994106500025247
PRD0900907;0,3333333333333333
PRD0903473;0,3333333333333333
PRD0902125;0,3333333333333333
994106500025301
PRD0900121;0,5
PRD0904434;0,5
994106500025440
PRD0902920;0,14285714285714285
PRD0904505;0,14285714285714285
PRD0903655;0,14285714285714285
PRD0904269;0,14285714285714285
PRD0904917;0,14285714285714285
PRD0900097;0,14285714285714285
PRD0903125;0,14285714285714285
994106500025512
PRD0903677;0,07692307692307693
PRD0900700;0,07692307692307693
PRD0904044;0,07692307692307693
PRD0901672;0,07692307692307693
PRD0903074;0,07692307692307693
PRD0903806;0,07692307692307693
PRD0900917;0,07692307692307693
PRD0901887;0,07692307692307693
PRD0902478;0,07692307692307693
PRD0902132;0,07692307692307693
PRD0903463;0,07692307692307693
PRD0900251;0,07692307692307693
PRD0901982;0,07692307692307693
994106500025658
PRD0904963;1,0
994106500025722
PRD0903514;0,05263157894736842
PRD0904647;0,05263157894736842
PRD0904348;0,05263157894736842
PRD0901853;0,05263157894736842
PRD0904107;0,05263157894736842
PRD0902207;0,05263157894736842
PRD0904761;0,05263157894736842
PRD0900263;0,05263157894736842
PRD0903052;0,05263157894736842
PRD0903074;0,05263157894736842
PRD0901170;0,05263157894736842
PRD0903788;0,05263157894736842
PRD0901228;0,05263157894736842
PRD0902198;0,05263157894736842
PRD0903042;0,05263157894736842
PRD0902630;0,05263157894736842
PRD0904358;0,05263157894736842
PRD0900354;0,05263157894736842
PRD0903542;0,05263157894736842
994106500025763
PRD0900390;0,3333333333333333
PRD0903050;0,3333333333333333
PRD0904358;0,3333333333333333
994106500025818
PRD0902602;0,25
PRD0903598;0,25
PRD0904933;0,25
PRD0904379;0,25
994106500025978
PRD0901938;0,5
